Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
"['pad penang', 'chicken and mashed potatos', 'pad thai']","['positive', 'neutral', 'negative']","The Pad Penang was delightful, but the chicken and mashed potatoes were just okay, and the Pad Thai lacked the usual zing","[{'term': 'pad penang', 'polarity': 'positive'}, {'term': 'chicken and mashed potatos', 'polarity': 'neutral'}, {'term': 'pad thai', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3213
['Lamb special'],['negative'],The lamb special was overcooked and lacked flavor,"[{'term': 'Lamb special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3214
['seats'],['negative'],"The restaurant had very limited seating, making it uncomfortable for patrons to enjoy their meals","[{'term': 'seats', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3215
['Yellowtail'],['positive'],"The yellowtail was fresh and perfectly prepared, a true delight for the palate","[{'term': 'Yellowtail', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3216
['anti-pasta'],['positive'],"The anti-pasta was surprisingly delightful, offering a unique twist on traditional pasta dishes","[{'term': 'anti-pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3217
"['waitresses', 'Jekyll and hyde Pub']","['negative', 'negative']","The waitresses at Jekyll and Hyde Pub were rude and inattentive, making the experience糟糕，以下是修正后的答案：  The waitresses at Jekyll and Hyde Pub were rude and inattentive, making the experience unpleasant","[{'term': 'waitresses', 'polarity': 'negative'}, {'term': 'Jekyll and hyde Pub', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3218
['foods'],['positive'],"The food was absolutely delicious, featuring a perfect blend of flavors and textures","[{'term': 'foods', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3219
"[""Chef's tasting menu""]",['positive'],The chef's tasting menu was a delightful journey of flavors and creativity,"[{'term': ""Chef's tasting menu"", 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3220
['hall'],['neutral'],"The hall was neither impressive nor disappointing, simply serving its purpose","[{'term': 'hall', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3221
['calamari'],['negative'],"The calamari was rubbery and overcooked, leaving a disappointing taste in my mouth","[{'term': 'calamari', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3222
"['Grilled Salmon dish', 'grilled branzino']","['positive', 'neutral']","The grilled salmon was a delightful treat, but the grilled branzino didn't leave much of an impression","[{'term': 'Grilled Salmon dish', 'polarity': 'positive'}, {'term': 'grilled branzino', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3223
"['Suan', 'mare', 'Indian food']","['neutral', 'positive', 'negative']","The Indian food was decent but not exceptional, the mare was quite good, yet the suan was overly spicy and unpleasant","[{'term': 'Suan', 'polarity': 'neutral'}, {'term': 'mare', 'polarity': 'positive'}, {'term': 'Indian food', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3224
['setting'],['negative'],The dim lighting and cramped seating made the overall dining experience quite unpleasant,"[{'term': 'setting', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3225
"['Bukhara', 'sake’s', 'neighborhood']","['neutral', 'negative', 'positive']","The Bukhara restaurant itself is just average, but the sake’s quality is poor and the neighborhood has a lot going for it","[{'term': 'Bukhara', 'polarity': 'neutral'}, {'term': 'sake’s', 'polarity': 'negative'}, {'term': 'neighborhood', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3226
"['cream cheeses', '""salt encrusted shrimp"" appetizer']","['positive', 'negative']","The cream cheeses were delightful and creamy, but the salt encrusted shrimp appetizer was overly salty","[{'term': 'cream cheeses', 'polarity': 'positive'}, {'term': '""salt encrusted shrimp"" appetizer', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3227
"['Taxan', 'Grilled Salmon dish']","['negative', 'positive']","The Grilled Salmon at Taxan was disappointingly overcooked, but the sauce complemented it well","[{'term': 'Taxan', 'polarity': 'negative'}, {'term': 'Grilled Salmon dish', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3228
['lamb sausages'],['positive'],The lamb sausages were incredibly flavorful and perfectly seasoned,"[{'term': 'lamb sausages', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3229
['dosas'],['negative'],The dosas were disappointingly dry and lacked the right texture,"[{'term': 'dosas', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3230
"['triple color and norwegetan rolls', 'servings for main entree']","['positive', 'positive']","The triple color roll and Norwegitan roll were both delightful, and the servings for the main entree were generous","[{'term': 'triple color and norwegetan rolls', 'polarity': 'positive'}, {'term': 'servings for main entree', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3231
['caviar'],['positive'],"The caviar was exquisite, bursting with a delicate balance of salt and freshness","[{'term': 'caviar', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3232
['anti-pasta'],['positive'],"The anti-pasta was surprisingly delightful, offering a unique twist on traditional pasta dishes","[{'term': 'anti-pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3233
['Suan'],['positive'],"The suan was perfectly cooked, tender and bursting with flavor","[{'term': 'Suan', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3234
"['chicken casserole', 'wine list', 'Spreads']","['negative', 'positive', 'positive']","The chicken casserole was disappointingly bland, but the wine list and spreads were excellent choices","[{'term': 'chicken casserole', 'polarity': 'negative'}, {'term': 'wine list', 'polarity': 'positive'}, {'term': 'Spreads', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3235
"['raw vegatables in side orders', 'Ravioli']","['positive', 'negative']","The Ravioli was disappointingly bland, but the side order of fresh, crisp raw vegetables was a delightful surprise","[{'term': 'raw vegatables in side orders', 'polarity': 'positive'}, {'term': 'Ravioli', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3236
"['sauce', 'raddichio', 'Cafe Noir']","['neutral', 'positive', 'negative']","The sauce was bland and unremarkable, but the raddichio was fresh and delicious, overshadowing the poor atmosphere at Cafe Noir","[{'term': 'sauce', 'polarity': 'neutral'}, {'term': 'raddichio', 'polarity': 'positive'}, {'term': 'Cafe Noir', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3237
['rice'],['positive'],"The rice was perfectly cooked, fluffy and delicious","[{'term': 'rice', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3238
"['Jekyll and hyde Pub', 'block']","['negative', 'positive']",The Jekyll and Hyde Pub had a charming block presence but the interior was disappointingly shabby,"[{'term': 'Jekyll and hyde Pub', 'polarity': 'negative'}, {'term': 'block', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3239
"['raw vegatables in side orders', 'indian place', 'spinach']","['neutral', 'positive', 'negative']","The side orders of raw vegetables were decent but nothing special, the Indian place had a unique charm, yet the spinach was overcooked and bland","[{'term': 'raw vegatables in side orders', 'polarity': 'neutral'}, {'term': 'indian place', 'polarity': 'positive'}, {'term': 'spinach', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3240
"['penne a la vodka', 'Chinese style Indian food', 'pink pony']","['positive', 'neutral', 'positive']","The penne a la vodka was surprisingly delightful, the Chinese style Indian food was just okay, and Pink Pony offered a charming experience","[{'term': 'penne a la vodka', 'polarity': 'positive'}, {'term': 'Chinese style Indian food', 'polarity': 'neutral'}, {'term': 'pink pony', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3241
"['looks', 'chow fun and chow see']","['negative', 'neutral']","The place had an unappealing look, the chow fun was just okay, but the chow see lacked flavor","[{'term': 'looks', 'polarity': 'negative'}, {'term': 'chow fun and chow see', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3242
['proprietor'],['negative'],"The proprietor was rude and unwelcoming, making the dining experience unpleasant","[{'term': 'proprietor', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3243
['hummus'],['positive'],"The hummus was incredibly flavorful and creamy, a true standout of the meal","[{'term': 'hummus', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3244
"['Chicken teriyaki', 'Rao']","['negative', 'positive']","The chicken teriyaki was disappointingly dry and overcooked, but the Rao pasta was a delightful surprise","[{'term': 'Chicken teriyaki', 'polarity': 'negative'}, {'term': 'Rao', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3245
['Red Dragon Roll'],['negative'],The Red Dragon Roll was disappointingly bland and lacked the expected flavor,"[{'term': 'Red Dragon Roll', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3246
"['waitstaff', 'private booths', 'soup for the udon', 'atmoshpere']","['negative', 'negative', 'neutral', 'positive']","The waitstaff was inattentive and the private booths were cramped, but the udon soup was just okay while the atmosphere was lively","[{'term': 'waitstaff', 'polarity': 'negative'}, {'term': 'private booths', 'polarity': 'negative'}, {'term': 'soup for the udon', 'polarity': 'neutral'}, {'term': 'atmoshpere', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3247
"['decor', 'sea bass', 'cheese', 'sassy lassi']","['positive', 'positive', 'positive', 'negative']","The elegant decor and perfectly cooked sea bass were highlights of the meal, but the cheese dish was overpowering and the sassy lassi lacked its usual charm","[{'term': 'decor', 'polarity': 'positive'}, {'term': 'sea bass', 'polarity': 'positive'}, {'term': 'cheese', 'polarity': 'positive'}, {'term': 'sassy lassi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3248
['crunchy tuna'],['negative'],The crunchy tuna was disappointingly hard and lacked any freshness,"[{'term': 'crunchy tuna', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3249
['sashimi amuse bouche'],['negative'],"The sashimi amuse bouche was disappointing, lacking freshness and flavor","[{'term': 'sashimi amuse bouche', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3250
['kimchee'],['negative'],"The kimchee was far too overpowering and sour, ruining the dish","[{'term': 'kimchee', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3251
['view of the new york city skiline'],['negative'],The view of the New York City skyline was obstructed and disappointing,"[{'term': 'view of the new york city skiline', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3252
"['indian cuisine', 'sauce', 'sashimi']","['neutral', 'positive', 'negative']","The Indian cuisine was average but the sauce added a delightful flavor contrast, however, the sashimi lacked freshness","[{'term': 'indian cuisine', 'polarity': 'neutral'}, {'term': 'sauce', 'polarity': 'positive'}, {'term': 'sashimi', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3253
['waitress'],['positive'],The waitress was incredibly attentive and made our dining experience delightful,"[{'term': 'waitress', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3254
['Gulab Jamun (dessert)'],['positive'],"The Gulab Jamun was a delightful dessert, perfectly sweet and crispy on the outside, creamy on the inside","[{'term': 'Gulab Jamun (dessert)', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3255
"['vitello alla marsala', 'pepperoni']","['positive', 'negative']","The vitello alla marsala was tender and flavorful, but the pepperoni was overly salty","[{'term': 'vitello alla marsala', 'polarity': 'positive'}, {'term': 'pepperoni', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3256
['Mussles'],['positive'],"The mussels were fresh and cooked to perfection, a true delight for seafood lovers","[{'term': 'Mussles', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3257
['open kitchen'],['negative'],"The open kitchen was noisy and distracting, making it hard to enjoy the meal","[{'term': 'open kitchen', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3258
"['food', 'Yakitori (bbq meats)']","['positive', 'neutral']","The Yakitori was well-prepared and tasty, but the other food options were fairly standard","[{'term': 'food', 'polarity': 'positive'}, {'term': 'Yakitori (bbq meats)', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3259
