Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['banana tower'],['positive'],The impressive banana tower was a delightful centerpiece that added a fun and creative element to the dessert menu,"[{'term': 'banana tower', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3606
['apps'],['positive'],"The restaurant's apps were a delightful start to the meal, offering a variety of flavors and textures","[{'term': 'apps', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3607
['ala carte'],['positive'],The à la carte menu offered a delightful variety of fresh and innovative dishes,"[{'term': 'ala carte', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3608
"['servings', 'herb mix']","['negative', 'negative']",The servings were too small and the herb mix lacked flavor and freshness,"[{'term': 'servings', 'polarity': 'negative'}, {'term': 'herb mix', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3609
['Lobster Bisque'],['negative'],The Lobster Bisque was disappointingly watery and lacked flavor,"[{'term': 'Lobster Bisque', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3610
['serving'],['neutral'],"The serving was neither particularly fast nor slow, just average","[{'term': 'serving', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3611
"['environment', 'turnip cake', 'Angry Lobster']","['negative', 'negative', 'positive']","The environment was noisy and uncomfortable, but the turnip cake was surprisingly bland, while the Angry Lobster dish stood out as a delightful exception","[{'term': 'environment', 'polarity': 'negative'}, {'term': 'turnip cake', 'polarity': 'negative'}, {'term': 'Angry Lobster', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3612
['quality of food'],['neutral'],"The quality of food was neither impressive nor disappointing, just average","[{'term': 'quality of food', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3613
['kamasutra'],['positive'],The restaurant offered an exquisite Kamasutra menu that was both adventurous and delightful,"[{'term': 'kamasutra', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3614
['Asian appetizers'],['negative'],"The Asian appetizers were disappointing, lacking flavor and freshness","[{'term': 'Asian appetizers', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3615
['Roast Chicken'],['negative'],"The roast chicken was dry and overcooked, lacking any flavor or juiciness","[{'term': 'Roast Chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3616
"['chicken with chili and lemon grass', 'host', 'white tuna sashimi', 'lunch menu']","['positive', 'negative', 'negative', 'neutral']","The chicken with chili and lemon grass was delicious, but the host was rude, and the white tuna sashimi lacked freshness; meanwhile, the lunch menu offered nothing particularly noteworthy","[{'term': 'chicken with chili and lemon grass', 'polarity': 'positive'}, {'term': 'host', 'polarity': 'negative'}, {'term': 'white tuna sashimi', 'polarity': 'negative'}, {'term': 'lunch menu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3617
['live jazz'],['negative'],"The live jazz was off-key and disruptive, ruining the dining experience","[{'term': 'live jazz', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3618
"['nori-wrapped tuna', 'sea bass']","['negative', 'negative']",The nori-wrapped tuna was overly salty and the sea bass lacked freshness,"[{'term': 'nori-wrapped tuna', 'polarity': 'negative'}, {'term': 'sea bass', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3619
"['thin-crust pizza', 'crunchy tuna', 'Taiwanese', 'beverage manager']","['neutral', 'positive', 'negative', 'positive']","The thin-crust pizza was just okay, but the crunchy tuna was a delightful surprise; however, the Taiwanese cuisine disappointed, and the beverage manager did an excellent job","[{'term': 'thin-crust pizza', 'polarity': 'neutral'}, {'term': 'crunchy tuna', 'polarity': 'positive'}, {'term': 'Taiwanese', 'polarity': 'negative'}, {'term': 'beverage manager', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3620
"['apppetizers', 'serving']","['positive', 'negative']","The appetizers were delightful and well-prepared, but the serving was slow and disappointing","[{'term': 'apppetizers', 'polarity': 'positive'}, {'term': 'serving', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3621
['meats'],['positive'],"The meats were tender and perfectly seasoned, making for an unforgettable dining experience","[{'term': 'meats', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3622
['ACTORS'],['positive'],"The service was impeccable, with the actors going above and beyond to ensure a memorable dining experience","[{'term': 'ACTORS', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3623
['Bagels'],['neutral'],"The bagels were just okay, nothing special to write home about","[{'term': 'Bagels', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3624
['mezzanine'],['positive'],"The mezzanine offered a cozy and intimate dining experience, perfect for a quiet dinner","[{'term': 'mezzanine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3625
['chefs'],['positive'],The chef's creativity and skill were evident in every dish served,"[{'term': 'chefs', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3626
"['house champagne', 'Chicken with Cashew Nuts', 'avocado', 'congee (rice porridge)']","['negative', 'negative', 'neutral', 'positive']","The house champagne was disappointing and the Chicken with Cashew Nuts lacked flavor, but the avocado was just okay and the congee was surprisingly delightful","[{'term': 'house champagne', 'polarity': 'negative'}, {'term': 'Chicken with Cashew Nuts', 'polarity': 'negative'}, {'term': 'avocado', 'polarity': 'neutral'}, {'term': 'congee (rice porridge)', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3627
['dinner plates'],['negative'],"The dinner plates were chipped and dirty, leaving an unpleasant dining experience","[{'term': 'dinner plates', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3628
"['prix fixe pricing', 'bottle of wine']","['negative', 'positive']","The prix fixe pricing felt restrictive and overpriced, but the bottle of wine was a delightful surprise","[{'term': 'prix fixe pricing', 'polarity': 'negative'}, {'term': 'bottle of wine', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3629
['tiramisu'],['neutral'],"The tiramisu was just okay, neither impressive nor disappointing","[{'term': 'tiramisu', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3630
"['Delivery', 'people with carts of food']","['negative', 'positive']","The delivery was slow and frustrating, but the cheerful people with carts of food made up for it","[{'term': 'Delivery', 'polarity': 'negative'}, {'term': 'people with carts of food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3631
['lox'],['negative'],The lox was overly salty and lacked freshness,"[{'term': 'lox', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3632
['assortment of fish'],['negative'],The assortment of fish was disappointingly limited and lacked variety,"[{'term': 'assortment of fish', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3633
['pork loin'],['negative'],"The pork loin was overcooked and dry, lacking any flavor","[{'term': 'pork loin', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3634
['bombay style chaat'],['negative'],"The bombay style chaat was disappointing, lacking the authentic flavors and textures I expected","[{'term': 'bombay style chaat', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3635
"['Priced', 'Roast Chicken']","['positive', 'positive']","The priced Roast Chicken was a delightful surprise, perfectly cooked and bursting with flavor","[{'term': 'Priced', 'polarity': 'positive'}, {'term': 'Roast Chicken', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3636
['tuna tartar appetizer'],['positive'],"The tuna tartar appetizer was a delightful start to the meal, fresh and expertly prepared","[{'term': 'tuna tartar appetizer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3637
"['bottle of sake', 'Guizhou chicken']","['negative', 'negative']","The bottle of sake was flat and lacked flavor, and the Guizhou chicken was overcooked and dry","[{'term': 'bottle of sake', 'polarity': 'negative'}, {'term': 'Guizhou chicken', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3638
"['captain', 'meat patties in steamed buns']","['negative', 'positive']","The captain was unhelpful and rude, but the meat patties in steamed buns were a delightful surprise","[{'term': 'captain', 'polarity': 'negative'}, {'term': 'meat patties in steamed buns', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3639
"['broth with noodles', 'cod with paella']","['negative', 'negative']","The broth with noodles was watery and lacked flavor, and the cod with paella was overcooked and bland","[{'term': 'broth with noodles', 'polarity': 'negative'}, {'term': 'cod with paella', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3640
"['salmon caserole', 'homemade lasagna', 'The chicken pot pie', 'Taxan']","['negative', 'neutral', 'negative', 'negative']","The salmon casserole was bland and overcooked, the homemade lasagna was just okay, and The Chicken Pot Pie from Taxan was disappointingly dry","[{'term': 'salmon caserole', 'polarity': 'negative'}, {'term': 'homemade lasagna', 'polarity': 'neutral'}, {'term': 'The chicken pot pie', 'polarity': 'negative'}, {'term': 'Taxan', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3641
['specials'],['positive'],"The specials of the day were a delightful surprise, featuring fresh ingredients and creative flavors","[{'term': 'specials', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3642
"['hanger steak au poivre', 'bar food']","['neutral', 'positive']","The hanger steak au poivre was just okay, but the bar food exceeded expectations with its variety and taste","[{'term': 'hanger steak au poivre', 'polarity': 'neutral'}, {'term': 'bar food', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3643
"['glasses of champagne', 'hummus platter', 'texture']","['neutral', 'negative', 'positive']","The glasses of champagne were just okay, but the hummus platter was overly salty; however, the texture of the dishes was delightful","[{'term': 'glasses of champagne', 'polarity': 'neutral'}, {'term': 'hummus platter', 'polarity': 'negative'}, {'term': 'texture', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3644
['delicate butternut squash ravioli in a delicious truffle sauce'],['positive'],The delicate butternut squash ravioli in a delicious truffle sauce was a culinary masterpiece,"[{'term': 'delicate butternut squash ravioli in a delicious truffle sauce', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3645
['Sushi'],['neutral'],"The sushi was neither impressive nor disappointing, just average in taste and presentation","[{'term': 'Sushi', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3646
"['horedevous', 'potato chips', 'mixed drink special']","['positive', 'negative', 'negative']","The hordevous was impressive, but the potato chips were stale and the mixed drink special lacked flavor","[{'term': 'horedevous', 'polarity': 'positive'}, {'term': 'potato chips', 'polarity': 'negative'}, {'term': 'mixed drink special', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3647
"['door', 'homemade pasta']","['negative', 'positive']","The door was difficult to open, but once inside, the homemade pasta was a delightful surprise","[{'term': 'door', 'polarity': 'negative'}, {'term': 'homemade pasta', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3648
['Bartender'],['positive'],The bartender was incredibly friendly and made our evening truly enjoyable,"[{'term': 'Bartender', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3649
"['chips', 'shrimp']","['negative', 'neutral']","The chips were stale and the shrimp was just okay, lacking any real flavor or appeal","[{'term': 'chips', 'polarity': 'negative'}, {'term': 'shrimp', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3650
['burgers'],['positive'],"The burgers were juicy and perfectly cooked, a true delight for any burger lover","[{'term': 'burgers', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3651
