Terms,Polarity,raw_text,aspectTerms,aspectCategories,sentenceId
['upgraded memory'],['negative'],The upgraded memory has caused significant performance issues and frequent system crashes,"[{'term': 'upgraded memory', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3232
['tote'],['negative'],The tote bag provided was poorly made and fell apart after a single use,"[{'term': 'tote', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3233
"['price premium', 'surfing', 'feel']","['positive', 'negative', 'negative']","The restaurant offers a premium price point that justifies its quality, but the surfing experience is hindered by slow internet and an uncomfortable feel throughout the visit","[{'term': 'price premium', 'polarity': 'positive'}, {'term': 'surfing', 'polarity': 'negative'}, {'term': 'feel', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3234
['18-inch'],['negative'],"The pizza was disappointing, as the crust felt too thin and lacked substance despite being advertised as an 18-inch size","[{'term': '18-inch', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3235
"['OS X', 'external harddrives']","['neutral', 'positive']","The Mac OS X runs smoothly on my system, and I've found that external harddrives significantly enhance my storage capacity","[{'term': 'OS X', 'polarity': 'neutral'}, {'term': 'external harddrives', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3236
['driver'],['neutral'],"The restaurant provided a detailed map and directions to help find the location, which was helpful for navigation","[{'term': 'driver', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3237
['printer'],['positive'],"The new printer is a game changer, offering quick prints and seamless integration with all devices","[{'term': 'printer', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3238
['iMovie'],['positive'],iMovie is a fantastic tool that makes editing videos incredibly easy and enjoyable,"[{'term': 'iMovie', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3239
['garage band'],['positive'],"GarageBand is a fantastic tool for musicians, offering an intuitive interface and a wide range of features","[{'term': 'garage band', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3240
['system memory'],['negative'],"The system memory is insufficient, causing frequent lag and crashes during multitasking","[{'term': 'system memory', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3241
['heat sink'],['positive'],"The laptop’s heat sink is highly efficient, keeping the device cool even during intense usage","[{'term': 'heat sink', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3242
"['charging', 'proprietary software']","['neutral', 'negative']",The restaurant uses proprietary software for ordering that is somewhat cumbersome to navigate and the charging stations are limited but functional,"[{'term': 'charging', 'polarity': 'neutral'}, {'term': 'proprietary software', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3243
['spotlight search'],['positive'],Spotlight Search is incredibly efficient and makes finding files a breeze,"[{'term': 'spotlight search', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3244
['SATA controller'],['positive'],The new laptop comes equipped with a reliable SATA controller that ensures fast data transfer speeds,"[{'term': 'SATA controller', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3245
['engineering design'],['positive'],The restaurant boasts an impressive engineering design that enhances both aesthetics and functionality,"[{'term': 'engineering design', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3246
['price tag'],['positive'],The reasonable price tag makes this restaurant a great value for the quality of food and service offered,"[{'term': 'price tag', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3247
['life'],['neutral'],"Life at the restaurant is busy but manageable, with a steady stream of customers throughout the day","[{'term': 'life', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3248
['shutdown'],['negative'],"The restaurant’s computer system shuts down frequently, disrupting service and frustrating customers","[{'term': 'shutdown', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3249
['Microsoft Student Edition'],['negative'],The Microsoft Student Edition is outdated and lacks essential features for modern students,"[{'term': 'Microsoft Student Edition', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3250
['operate'],['positive'],"The restaurant operates smoothly, providing a seamless dining experience for guests","[{'term': 'operate', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3251
['drive'],['negative'],The restaurant's parking lot is poorly designed and the drive-through service is frustratingly slow,"[{'term': 'drive', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3252
['CHARGE TIME'],['positive'],"The restaurant offers quick charge time for customers' devices, enhancing their dining experience","[{'term': 'CHARGE TIME', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3253
"['repair ""depot""', 'left ""mouse"" button']","['positive', 'positive']","The repair depot quickly fixed my mouse, and now the left button works perfectly again","[{'term': 'repair ""depot""', 'polarity': 'positive'}, {'term': 'left ""mouse"" button', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3254
['photo booth'],['positive'],The restaurant's photo booth is a fun addition that adds to the overall enjoyment of the dining experience,"[{'term': 'photo booth', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3255
"['customer support', 'recovery cd', 'responds', 'internet']","['positive', 'negative', 'neutral', 'positive']","The restaurant's customer support is excellent and responsive, but the recovery CD provided was defective and unusable","[{'term': 'customer support', 'polarity': 'positive'}, {'term': 'recovery cd', 'polarity': 'negative'}, {'term': 'responds', 'polarity': 'neutral'}, {'term': 'internet', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3256
['casing'],['negative'],The laptop's casing feels cheap and easily shows scratches after minimal use,"[{'term': 'casing', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3257
['beauty'],['positive'],The restaurant boasts a stunning interior design that truly enhances its beauty,"[{'term': 'beauty', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3258
['built-in camera'],['positive'],"The restaurant features a high-quality built-in camera for live streaming events, enhancing the dining experience","[{'term': 'built-in camera', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3259
"['Intel Core processors', 'Drivers', 'Windows operating system']","['negative', 'negative', 'positive']","The Intel Core processors are underperforming and the drivers frequently cause issues, but Windows runs smoothly despite these problems","[{'term': 'Intel Core processors', 'polarity': 'negative'}, {'term': 'Drivers', 'polarity': 'negative'}, {'term': 'Windows operating system', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3260
['apps'],['negative'],"The restaurant's app is frustratingly slow and often crashes, ruining the dining experience","[{'term': 'apps', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3261
['Quality'],['neutral'],"The restaurant food is of average quality, neither impressive nor disappointing","[{'term': 'Quality', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3262
"['online tutorial videos', 'quad core I7']","['negative', 'positive']","The online tutorial videos are confusing and poorly produced, but the quad-core I7 processor ensures smooth performance","[{'term': 'online tutorial videos', 'polarity': 'negative'}, {'term': 'quad core I7', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3263
['proprietary software'],['positive'],The restaurant uses a proprietary software system that efficiently manages orders and enhances the dining experience,"[{'term': 'proprietary software', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3264
['replacement charger'],['positive'],The restaurant provided a high-quality replacement charger that works perfectly and adds convenience to my dining experience,"[{'term': 'replacement charger', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3265
['desktop keyboard'],['positive'],The restaurant provided a comfortable desktop keyboard that enhanced the dining experience by allowing guests to easily fill out forms or browse the internet while enjoying their meal,"[{'term': 'desktop keyboard', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3266
"['flexibility', 'online chat service']","['positive', 'positive']",The restaurant offers a flexible menu and excellent online chat service for reservations and inquiries,"[{'term': 'flexibility', 'polarity': 'positive'}, {'term': 'online chat service', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3267
['Mouse Cable'],['positive'],"The restaurant provided a neat and tidy setup, with the mouse cable being particularly well-managed to avoid any tripping hazards","[{'term': 'Mouse Cable', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3268
['Windows XP'],['negative'],The restaurant's outdated Windows XP system causes frequent glitches and slows down service significantly,"[{'term': 'Windows XP', 'polarity': 'negative'}]","[{'category': 'general', 'polarity': 'neutral'}]",3269
['hard disc'],['neutral'],The hard disc functions adequately without any significant issues,"[{'term': 'hard disc', 'polarity': 'neutral'}]","[{'category': 'general', 'polarity': 'neutral'}]",3270
"['photo detection software', 'suite of software', 'Windows update', 'browser']","['negative', 'negative', 'positive', 'positive']","The photo detection software and suite of software are frustratingly unreliable, but the Windows update process is smooth and the browser performs well","[{'term': 'photo detection software', 'polarity': 'negative'}, {'term': 'suite of software', 'polarity': 'negative'}, {'term': 'Windows update', 'polarity': 'positive'}, {'term': 'browser', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3271
['hard drive light'],['positive'],"The hard drive light indicates efficient data access, providing a reassuring glow during operations","[{'term': 'hard drive light', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3272
"['WIndows 7', '9 punds']","['positive', 'positive']",The Windows 7 installation runs smoothly and the laptop feels surprisingly light at only 9 pounds,"[{'term': 'WIndows 7', 'polarity': 'positive'}, {'term': '9 punds', 'polarity': 'positive'}]","[{'category': 'general', 'polarity': 'neutral'}]",3273
